公司名,联系人,电话,地址,城市,qq,微信,邮箱,_url
德州钰宸土工材料有限公司,于经理,15305345727,山东省德州市陵城区土工材料,1年 山东省德州市,317023656,15305345727,317023656@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.zhaosw.com%2Fproduct%2Fdetail%2F32842902%3Fbdb2b8a2d%3D4107209838437553450&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30530845&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615423114181&iid=1b33430f43588cfea27a8d6cb314a40f
山东恒阳新材料有限公司,,,,,,,,http://www.jttgcj.com/pro/pro2/
山东栗祥新材料有限公司,,,,,,,,http://lixiangxcl.com/chanpin/fenlei2/
山东金瑞祥土工材料有限公司,李文鹏,17661976668,山东省济南市莱芜区山东金瑞祥土工材料有限公司,1年 山东省济南市,1185588211,+8617661976668,lwp2012cool@163.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.zhaosw.com%2Fproduct%2Fdetail%2F220956876%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=32213320&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=a425573035dcf2d9dc6be09f523c6e6b
德州环悦工程材料有限公司,许玲玲,18654764707,山东省德州市陵城区德州东方新材料工程有限公司兴国街,2年 山东省德州市,1147546377,18654767407,1147546377@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.qianyuwang.com%2Foffer%2F341766326.html%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=27793274&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=5d08ad6ad030c396bc1b6915a6c9f066
肥城联谊工程塑料有限公司,樊龙绪,17854809167,肥城市高新技术开发区孙牛路与肥梁路交汇处,1年 山东泰安,-,17854800701,test@hc360.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fb2b.hc360.com%2Fsupplyself%2F737455558.html%3Fconfr%3DB12%26bdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30168532&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=206f84c2894a87162bc2ced1482e7f66
山东德旭达土工材料有限公司,高经理,15621308555,山东省德州市陵城区山东德旭达土工材料有限公司迎宾街北首,"1年
山东省德州市",1582645158,15621308555,1582645158@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.zhaosw.com%2Fproduct%2Fdetail%2F219943344%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=32082839&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=162075cb07202539849be9763bdeeded
恒瑞通新材料工程,,,,,,,,http://caigou.tuicaigou.com/company/1ojit63/sell/itemid-45509.html?laiyuan=b2bbaidu&shangpin=45509&jihua=5574792&danyuan=5574793
郑州蔓绿工程材料有限公司,温经理,19937755559,河南省郑州市荥阳市郑州蔓绿工程材料有限公司泽众路与棋源路西北角草坪土工布厂家,2年 河南省郑州市,543158370,13525542255,543158370@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.51pla.com%2Fhtml%2FsellInfo%2F356%2F35673129.htm%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=29464714&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=b9c69626432f4834071a3352ee808e1d
泰安市沃特尔环保材料有限公司,武坤,15254883168,泰安市泰山区花园路花园公寓8号楼809号,2年 山东泰安,373620993,15254883168,373620993@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fb2b.hc360.com%2Fsupplyself%2F730675569.html%3Fconfr%3DB12%26bdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=29563029&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=f8e9420e4e828c2e969dc745515a56f3
泰安市长兴工程材料有限公司,崔浩,15194399957,山东省泰安市泰山区泰安市长兴工程材料有限公司泰安市省庄开发区年华南路108号,1年 山东省泰安市,2516201340,CHWRTS1,chwrts@163.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fgongdishigongcailiaosub.cailiao.com%2Fsupply%2F29470866.html%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=31805852&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%85%B6%E4%BB%96%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99&fid=0%2C1615425422289&iid=88d4ca01b77c81c7f75a8b40e2340edb
山东同鹏土工材料有限公司,柳经理,13869285608,德州市陵城区经济开发区南环西路路南,2年 山东德州,951210312,13869285608,951210312@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.qianyuwang.com%2Foffer%2F329598048.html%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=29810547&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=993703f4b18a845b11d6b8aba263a375
泰安市瑞亨建材有限公司,黄根瑞,13953813723,山东省泰安,"2年
山东泰安",6700956,15610700777,ruihengjiancai@163.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fb2b.hc360.com%2Fsupplyself%2F724741238.html%3Fconfr%3DB12%26bdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=27696190&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%85%B6%E4%BB%96%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99&fid=0%2C1615425422289&iid=5afd5b355ae2095741f6e8db66d1bf2a
衡水耀兴橡塑有限公司,李经理,18203333011,河北省衡水市武邑县经济开发区欢龙路6号,1年 河北衡水,861627558,18203333011,861627558@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.zhaosw.com%2Fproduct%2Fdetail%2F204458056%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=31227660&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=07e2623a0f73f27b6e40648fdc38f28c
沧州恒大绿化材料有限公司,张经理,15833781555,河北省沧州市新华区黄河路与千童大道交口东方世纪广场A座1705号房,"1年
河北沧州",86196887,15132750321,czhylhkj@163.com,https://b2b.baidu.com/land?url=https%3A%2F%2Facg.qunke.com%2Fcompany%2Fhbhdlh%2Fproductshow%2F2481511%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=31280268&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E9%98%B2%E6%8A%A4%E5%8F%8A%E5%B8%82%E6%94%BF%E8%AE%BE%E6%96%BD%3B%E5%85%B6%E4%BB%96%E9%98%B2%E6%8A%A4%E5%8F%8A%E5%B8%82%E6%94%BF%E8%AE%BE%E6%96%BD&fid=0%2C1615425422289&iid=bfa0d998c21ab56811febb857a09f2c0
大连格尔迈斯合成材料有限公司,侯艳艳,15804257316,辽宁省大连市甘井子区营城子镇后牧村,1年 辽宁大连,2573940068,15040514706,info@geo-textile.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fyuncai24h.com%2Findex.php%3Fp%3Dshop_proshow%26id%3D30734%26c_did%3D2750%26lanmu%3D2%26bdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30523269&pi=b2b.s&category=%E5%8C%96%E5%B7%A5%E8%83%BD%E6%BA%90%3B%E5%8C%96%E5%B7%A5%E4%BA%A7%E5%93%81%3B%E5%85%B6%E4%BB%96%E5%8C%96%E5%B7%A5%E4%BA%A7%E5%93%81&fid=0%2C1615425422289&iid=39f8fc6ca44238177befd1a93de6bad1
鸿跃环保,,,,,,,,http://caigou.tuicaigou.com/company/tdfa4dk/sell/itemid-39942.html?laiyuan=b2bbaidu&shangpin=39942&jihua=5587807&danyuan=5587808
山东路森工程材料有限公司,张海军,16253806999,泰安高新龙潭路3333号泰安海威数控机床有限公司研发车间主厂房,"1年
山东泰安",501278121,16253806999,501278121@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.51sole.com%2Ftp%2F248834180.htm%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=31013926&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=950c7c9b299dde154ba02f1172b29506
陕西润宇坤新材料工程有限公司,,,,,,,,http://www.tgb998.cn/a/products/tugongguandai/
青海生物科技产业园鼎鑫土工材料厂,张海涛,18797111573,青海生物科技产业园经二路56号17号楼1单元1081室,1年 青海西宁,-,-,359582383@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.silub2b.com%2Fshangpin%2F39365.html%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30492426&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=c54d9a0c4509a8d89429e52d24c20533
黄河防水材料股份有限公司,,,,,,,,https://isite.baidu.com/site/qianhu.wejianzhan.com/6f5dd577-b3b8-4bdb-b3b6-bd51786b2ba6
泰安巨匠工程材料有限公司,王总,15853830362,山东省泰安市,"2年
山东泰安",870220543,15853830362,870220543@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.912688.com%2Fsupply%2F360726131.html%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=27570078&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=222b746f69c04ee68265dad914b40237
德州正宇土工材料有限公司,李总,13626371868,陵城区经济开发区扶风街北首、扶桃南路中段,"2年
山东德州",372848425,13626371868,372848425@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.51sole.com%2Ftp%2F165863910.htm%3Fbdb2b8a2d%3D4107082015780212629&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=29813831&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615425422289&iid=dcbb1f83a5d08f6a9ce04b9f12bf87a4
山东联拓新材料有限公司,,,,,,,,http://www.sdliantuo.cn/articlepic_list.asp?bigclassid=2&smallclassid=2
泰安市智豪土工材料有限公司,石见义,18264893344,山东省泰安市岱岳区泮河小镇商业区3#-1-1317,"2年
山东泰安",1585513344,18264893344,1585513344@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.zhaosw.com%2Fproduct%2Fdetail%2F23173751%3Fbdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=29966271&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615426085127&iid=5ceea8dced05530148cc44e42d2c11f2
德州鼎祥土工材料有限公司,范明平,15688809098,山东省德州市德城区新湖街道办事处新湖北路39号北楼309号,1年 山东德州,3194638130,15688809098,3194638130@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.zhaosw.com%2Fproduct%2Fdetail%2F203444500%3Fbdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30925635&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615426085127&iid=0e90cc1b9374cb2156f1aa1bf596c28a
山东海山新材料有限公司,仲经理,18266220363,青岛市李沧区文昌路155甲-13号,1年 山东青岛,487406195,18266220363,18866621576@163.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fcaigou.shangzhixin.com%2Fsell%2Fshow.php%3Fitemid%3D141957%26bdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30522546&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%A4%8D%E5%90%88%E5%9C%9F%E5%B7%A5%E6%9D%90%E6%96%99&fid=0%2C1615426085127&iid=1ceed0b0f14b6004c23c67191867c1a1
山东盈旭工程材料有限公司,刘经理,19954035077,泰安市泰山区上高郭家灌庄灵山大街东首,1年 山东泰安,3084624041,L19954035077,yxtgcl@163.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.qianyuwang.com%2Foffer%2F338777763.html%3Fbdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30408051&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E8%86%9C&fid=0%2C1615426085127&iid=b736787846852d49e4e0b1e35c2a6eec
山东路建工程材料有限公司,,,,,,,,http://www.ljtugongbu.com/product/cstgbd51/
山东建通土工材料有限公司,潘经理,18765545689,德州市陵城区安德街道办事处武佑街中段,1年 山东德州,761454325,18765545689,761454325@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.qianyuwang.com%2Foffer%2F333273587.html%3Fbdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30420923&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615426085127&iid=1ad4ab9aade9a2b46dcfafd3fd728439
莱芜恒发新材料科技有限公司,亓康,18363431319,山东省莱芜市莱城区石花园社区龙丰巷西11号,2年 山东济南,526219604,18953418377,526219604@qq.com,https://b2b.baidu.com/land?url=https%3A%2F%2Fwww.yuncaigou.net%2Fp%2Fproduct%2FproDetail%3Fitemid%3D3760379%26bdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=29934214&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615426085127&iid=d28983302fdca798e3791bacee9f07db
德州东方新材料工程有限公司,王经理,15275343710,德州市陵城区开发区兴国街,1年 山东德州,2668570079,-,2668570079@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.qianyuwang.com%2Foffer%2F349071562.html%3Fbdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=31689827&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615426085127&iid=ea28c0e1fceec218ece7cb497e242d1e
泰安云祥土工材料有限公司,辛总,15662039995,山东省泰安市肥城市安临站工业园,1年 山东省泰安市,494221449,15662039995,494221449@qq.com,https://b2b.baidu.com/land?url=http%3A%2F%2Fwww.51sole.com%2Ftp%2F226079449.htm%3Fbdb2b8a2d%3D4107295944253257241&query=%E5%9C%9F%E5%B7%A5%E5%B8%83&lattr=&xzhid=30612399&pi=b2b.s&category=%E5%BB%BA%E6%9D%90%E5%AE%B6%E8%A3%85%3B%E8%AE%BE%E6%96%BD%E5%8F%8A%E6%96%BD%E5%B7%A5%E6%9D%90%E6%96%99%3B%E5%9C%9F%E5%B7%A5%E5%B8%83&fid=0%2C1615426085127&iid=749ca00fb96bdd027d2f3114a9f17712
